claim_number,age_of_driver,gender,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,living_status,zip_code,claim_date,past_num_of_claims,witness_present_ind,liab_prct,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_price,vehicle_weight,fraud,claim_year,claim_day,latitude,longitude,unemp_rate,claim_day_monday,claim_day_saturday,claim_day_sunday,claim_day_thursday,claim_day_tuesday,claim_day_wednesday,accident_site_local,accident_site_parking_lot,channel_online,channel_phone,vehicle_category_large,vehicle_category_medium,vehicle_color_blue,vehicle_color_gray,vehicle_color_other,vehicle_color_red,vehicle_color_silver,vehicle_color_white,claim_month_august,claim_month_december,claim_month_february,claim_month_january,claim_month_july,claim_month_june,claim_month_march,claim_month_may,claim_month_november,claim_month_october,claim_month_september,state_co,state_ia,state_pa,state_va
17004,58.0,M,1.0,67,40589.0,1,1,Rent,85024,8/6/2015,1,0.0,99,0,4357.800059,3.0,43117.6242,11986.05052,0,2015,6,33.68,-112.04,6.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17005,27.0,F,1.0,81,32948.0,1,1,Rent,85044,4/14/2016,0,0.0,80,0,6814.771729000001,6.0,10389.09504,20832.1467,0,2016,14,33.35,-112.02,5.5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17009,33.0,F,0.0,93,34978.0,0,0,Own,85008,5/12/2016,0,1.0,31,1,7408.891285,6.0,16330.16538,14786.72835,1,2016,12,33.46,-111.98,5.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17010,67.0,M,0.0,86,42030.0,1,1,Own,15046,9/22/2015,0,0.0,76,0,3508.6225759999998,9.0,31720.032389999997,21011.40373,0,2015,22,40.55,-80.23,5.2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17012,50.0,M,0.0,56,39132.0,1,0,Own,80103,3/12/2016,0,0.0,50,1,9735.332931,5.0,6351.216345000001,21492.72262,0,2016,12,39.71,-104.22,3.4,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
17015,28.0,M,0.0,87,33315.0,1,0,Rent,80014,7/20/2015,0,1.0,3,1,9837.574884,6.0,13712.2261,12417.11764,0,2015,20,39.66,-104.84,3.8,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17017,29.0,M,1.0,60,33657.0,1,0,Rent,15012,1/31/2015,1,0.0,83,1,6958.541923000001,5.0,25142.00519,23469.15962,0,2015,31,40.12,-79.86,5.4,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17018,39.0,M,1.0,87,36633.0,1,0,Own,80109,7/24/2016,1,1.0,18,1,4259.560569,10.0,31090.79495,14747.25276,0,2016,24,39.36,-104.9,3.3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17020,35.0,M,0.0,75,35555.0,1,1,Rent,20129,1/31/2015,0,0.0,59,1,5980.66162,4.0,21634.99629,44305.62964,0,2015,31,39.16,-77.61,4.9,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
17021,51.0,F,1.0,86,39321.0,1,0,Own,50025,8/31/2016,0,0.0,79,0,5813.612507,10.0,17592.215,24023.1056,0,2016,31,41.71,-94.92,3.6,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17022,50.0,M,0.0,47,39116.0,1,0,Rent,20148,11/5/2015,0,1.0,98,1,6416.595112,10.0,7334.460256,16377.39202,0,2015,5,39.0,-77.52,4.1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
17023,39.0,F,1.0,75,36639.0,0,1,Rent,50020,4/17/2016,1,0.0,1,1,10231.88896,5.0,29114.63124,24870.63105,1,2016,17,41.44,-94.76,3.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17024,26.0,M,1.0,95,32572.0,0,0,Rent,50044,9/20/2016,1,0.0,28,1,6930.805701,7.0,24151.40915,22973.90633,0,2016,20,41.2,-92.88,3.6,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
17025,36.0,M,1.0,56,35828.0,1,1,Own,50008,12/29/2016,0,0.0,87,0,10121.68948,2.0,12835.79176,28547.303369999998,0,2016,29,40.7,-93.36,3.5,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
17026,38.0,M,1.0,67,36369.0,1,1,Rent,50002,10/21/2016,0,0.0,2,1,6657.238634,3.0,20718.81522,41776.73066,0,2016,21,41.5,-94.64,3.6,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
17027,29.0,F,1.0,68,33654.0,1,1,Rent,50022,7/6/2015,2,0.0,0,0,7780.901862999999,5.0,33552.10213,29224.53343,0,2015,6,41.39,-95.01,3.7,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17028,27.0,F,0.0,87,32954.0,1,1,Rent,80038,4/11/2016,0,0.0,84,0,3768.939256,2.0,35697.633839999995,9057.257785,0,2016,11,39.94,-105.06,3.4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17030,53.0,M,0.0,83,39715.0,1,0,Own,15054,2/18/2015,0,0.0,77,1,4412.523432999999,3.0,10177.010409999999,17791.636609999998,0,2015,18,40.36,-80.41,5.4,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17031,38.0,M,1.0,95,36395.0,1,1,Own,20141,12/8/2015,0,1.0,49,0,4375.862868,7.0,16247.18705,36920.17194,0,2015,8,39.13,-77.77,4.1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17033,47.0,M,1.0,81,38490.0,1,1,Rent,80101,1/16/2016,0,1.0,98,1,3380.8563649999996,1.0,9072.184304999999,31671.031039999998,0,2016,16,39.47,-103.95,3.5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17036,56.0,F,1.0,66,40258.0,1,1,Own,50040,8/21/2016,0,0.0,76,0,5457.50656,10.0,14957.091359999999,41133.03832,0,2016,21,42.17,-94.1,3.6,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17037,62.0,F,1.0,42,41269.0,1,0,Rent,85055,12/12/2015,0,0.0,50,1,4103.501361,3.0,24907.53523,21572.96166,0,2015,12,33.45,-111.97,5.7,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17038,41.0,F,1.0,81,37144.0,1,0,Rent,50033,7/27/2015,0,0.0,0,1,3201.934789,2.0,33407.38538,15448.302419999998,0,2015,27,41.36,-93.79,3.7,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17039,53.0,M,1.0,90,39711.0,0,0,Own,20103,7/17/2016,1,0.0,90,1,5123.070521,5.0,25927.531759999998,35323.280380000004,0,2016,17,38.92,-77.35,4.1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17042,53.0,M,1.0,86,39701.0,0,1,Own,85080,11/2/2015,0,1.0,24,1,6054.326018,6.0,17368.28932,20841.316730000002,0,2015,2,33.63,-112.11,5.8,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17043,36.0,M,0.0,55,35822.0,1,1,Rent,15034,5/2/2016,0,1.0,100,1,4288.180784,6.0,19718.38915,17067.86786,0,2016,2,40.35,-79.89,5.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17044,44.0,M,1.0,51,37846.0,0,1,Rent,20146,2/2/2015,0,0.0,3,0,2317.818157,4.0,24067.352919999998,25756.33539,0,2015,2,39.04,-77.48,4.8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17045,51.0,M,1.0,53,39305.0,1,1,Own,15012,11/25/2015,0,0.0,40,0,4218.415401,5.0,12781.241970000001,22314.29404,0,2015,25,40.12,-79.86,5.2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17047,47.0,M,1.0,87,38509.0,1,1,Own,15032,6/19/2016,0,0.0,17,0,3552.649699,2.0,21587.467109999998,8125.700231,0,2016,19,40.64,-79.84,5.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
17048,41.0,F,0.0,58,37136.0,1,1,Own,50022,3/15/2016,1,0.0,3,1,4415.87519,5.0,23020.964369999998,18326.70216,0,2016,15,41.39,-95.01,3.6,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17049,48.0,M,0.0,64,38712.0,1,0,Own,85040,3/4/2016,1,0.0,31,1,4361.997839,5.0,24388.93514,6865.078347,0,2016,4,33.4,-112.02,5.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17050,40.0,M,1.0,66,36887.0,1,1,Own,80023,2/3/2016,0,1.0,52,1,2307.701749,6.0,41753.37786,15444.85521,1,2016,3,39.96,-105.02,3.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17051,65.0,F,0.0,89,41745.0,1,0,Rent,20143,3/16/2016,0,0.0,99,0,3067.299747,4.0,8408.720771,12842.59607,0,2016,16,38.84,-77.56,4.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
17052,29.0,M,0.0,81,33672.0,0,1,Rent,15025,7/15/2016,2,0.0,50,1,1937.48767,7.0,50480.42311,22245.93953,0,2016,15,40.29,-79.88,5.5,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
17054,43.0,F,1.0,90,37607.0,0,1,Rent,80012,1/5/2016,0,1.0,7,1,6625.125793,5.0,25450.03417,33930.2503,0,2016,5,39.69,-104.81,3.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17055,53.0,M,0.0,75,39693.0,0,0,Own,20118,10/1/2015,0,0.0,53,0,5194.391519,3.0,29739.575389999998,7768.267671,0,2015,1,38.97,-77.74,4.1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
17058,27.0,F,1.0,60,32945.0,0,1,Rent,20136,4/1/2015,3,0.0,49,1,2818.4460050000002,9.0,35104.55141,20262.25228,0,2015,1,38.74,-77.55,4.7,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17060,44.0,F,1.0,41,37832.0,1,1,Rent,20120,1/17/2016,0,1.0,1,1,3349.593445,6.0,19015.105340000002,14796.73355,0,2016,17,38.84,-77.44,4.1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
17061,36.0,M,1.0,98,35844.0,1,1,Own,50012,7/28/2016,0,1.0,42,1,4722.093425999999,7.0,31604.30475,24586.86755,0,2016,28,42.03,-93.65,3.7,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17063,41.0,F,0.0,57,37120.0,1,0,Rent,50014,7/29/2016,1,1.0,6,1,4237.346063,1.0,17737.61416,21498.17659,0,2016,29,42.05,-93.69,3.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17064,38.0,M,1.0,62,36390.0,1,1,Rent,20135,1/27/2015,1,0.0,42,1,4875.116033,5.0,71046.4425,13568.15525,0,2015,27,39.11,-77.83,4.9,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
17065,37.0,F,0.0,97,36113.0,1,0,Rent,15035,8/23/2015,1,0.0,57,0,11458.75187,11.0,43603.04811,32221.96519,1,2015,23,40.38,-79.81,5.2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17068,25.0,M,0.0,37,32188.0,0,1,Rent,15012,5/13/2015,0,1.0,72,1,6738.861184,6.0,41169.97592,15541.47009,0,2015,13,40.12,-79.86,5.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17070,53.0,F,1.0,76,39688.0,1,0,Own,15017,6/7/2015,1,0.0,27,1,5849.066892,3.0,25436.01524,16958.474009999998,0,2015,7,40.35,-80.1,5.3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
17072,41.0,M,0.0,85,37137.0,0,1,Rent,80020,12/30/2015,0,0.0,5,0,8052.2448349999995,5.0,26898.03726,8411.166111,1,2015,30,39.94,-105.06,3.5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17073,26.0,M,0.0,63,32589.0,1,1,Rent,15021,10/15/2015,1,0.0,94,1,4114.715759000001,2.0,4585.884873,15740.851490000001,1,2015,15,40.38,-80.39,5.2,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
17074,53.0,F,1.0,77,39701.0,0,1,Rent,50032,4/29/2016,0,0.0,92,0,9603.573559,3.0,12467.51309,22193.96752,0,2016,29,41.67,-93.54,3.6,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17075,26.0,M,1.0,87,32566.0,0,0,Own,15035,10/1/2016,0,0.0,88,0,5583.249497999999,7.0,21828.87935,24506.34147,0,2016,1,40.38,-79.81,5.5,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
17076,56.0,F,1.0,62,40251.0,1,0,Own,50055,1/27/2016,0,0.0,3,0,4572.357831,10.0,12927.68576,6258.022392,0,2016,27,41.9,-93.3,3.6,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
17077,49.0,F,0.0,82,38937.0,1,0,Own,80107,2/26/2016,0,0.0,50,0,1662.759863,2.0,6942.86733,22206.49656,0,2016,26,39.36,-104.6,3.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17078,38.0,F,1.0,95,36363.0,1,1,Rent,80022,7/13/2015,0,0.0,100,1,5010.647896,5.0,10497.95103,41275.79786,0,2015,13,39.88,-104.8,3.8,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17079,41.0,F,1.0,55,37135.0,0,1,Own,80103,12/15/2016,1,0.0,7,0,2326.4033329999997,4.0,18340.983180000003,22356.21343,0,2016,15,39.71,-104.22,2.9,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17080,65.0,M,0.0,55,41723.0,0,1,Own,15012,5/2/2016,2,0.0,17,1,5619.659141,9.0,35754.965939999995,14066.22924,0,2016,2,40.12,-79.86,5.4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17083,50.0,M,0.0,68,39131.0,1,1,Rent,50011,6/14/2016,0,0.0,1,0,4518.17174,2.0,38081.083,29003.25948,0,2016,14,42.02,-93.64,3.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17084,31.0,F,0.0,8,34333.0,1,0,Own,20134,12/5/2016,0,0.0,2,0,3822.6225130000003,5.0,12702.03545,38033.00031,0,2016,5,39.13,-77.71,4.1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17085,40.0,F,0.0,87,36874.0,1,0,Own,50036,12/13/2016,0,0.0,77,1,3593.3370270000005,4.0,5069.046079,16616.120759999998,0,2016,13,42.05,-93.87,3.5,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
17089,45.0,F,0.0,88,38046.0,1,0,Own,80036,3/23/2015,1,0.0,89,0,5759.002141,2.0,17592.01802,45340.41934,0,2015,23,39.88,-105.05,4.2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
17091,45.0,M,0.0,50,38070.0,1,0,Rent,15035,10/1/2015,2,0.0,24,0,7078.83623,3.0,33846.457669999996,36909.4878,1,2015,1,40.38,-79.81,5.2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
17092,74.0,F,0.0,84,43034.0,1,1,Rent,80020,10/29/2015,0,1.0,87,1,3659.603655,2.0,27634.613289999998,36595.355019999995,0,2015,29,39.94,-105.06,3.6,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
17093,51.0,M,1.0,96,39326.0,1,1,Own,50036,7/25/2015,1,0.0,10,1,8800.939794,6.0,19799.49167,13005.63941,0,2015,25,42.05,-93.87,3.7,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17094,56.0,F,0.0,50,40252.0,1,1,Own,20146,2/18/2015,3,0.0,75,1,6424.285688,9.0,40274.4307,15834.40771,0,2015,18,39.04,-77.48,4.8,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17095,36.0,M,1.0,71,35825.0,1,1,Own,50008,7/2/2016,0,0.0,92,1,3081.481542,4.0,26017.895819999998,28394.77705,0,2016,2,40.7,-93.36,3.7,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17096,47.0,F,1.0,87,38497.0,1,0,Own,85077,10/25/2015,0,1.0,97,1,2923.927495,5.0,7865.024165999999,37954.92799,0,2015,25,33.45,-111.97,5.8,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17097,28.0,F,0.0,55,33324.0,1,0,Rent,50047,7/13/2016,1,0.0,50,1,5406.731455,3.0,14174.156,37826.02359,0,2016,13,41.51,-93.48,3.7,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17098,37.0,F,1.0,61,36107.0,0,0,Own,20101,3/25/2016,0,0.0,0,0,11975.72862,5.0,10758.46255,12118.163340000001,0,2016,25,38.92,-77.35,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
17099,32.0,F,0.0,80,34655.0,1,0,Rent,15012,1/31/2015,0,0.0,56,1,3788.4040130000003,8.0,18593.6239,7257.747445999999,0,2015,31,40.12,-79.86,5.4,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17100,34.0,M,0.0,72,35268.0,1,1,Own,20102,10/13/2015,1,0.0,98,0,5748.187024,5.0,7381.3571409999995,30445.940560000003,0,2015,13,38.92,-77.35,4.1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
17101,48.0,F,1.0,93,38695.0,0,1,Own,85071,7/27/2016,0,0.0,77,1,2705.0032300000003,3.0,10571.98173,34811.98614,0,2016,27,33.59,-112.11,5.3,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17102,43.0,M,0.0,60,37632.0,1,0,Rent,80004,1/5/2015,0,0.0,17,1,5631.189131,7.0,4884.8388939999995,25048.35679,0,2015,5,39.82,-105.1,4.3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17105,48.0,M,1.0,71,38709.0,1,0,Rent,20134,8/11/2016,0,0.0,71,1,4890.002214,6.0,18743.15504,27313.118169999998,0,2016,11,39.13,-77.71,4.2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17106,41.0,F,0.0,62,37134.0,1,0,Own,20138,8/13/2016,0,0.0,8,1,7192.644037,6.0,23246.48462,20310.235819999998,0,2016,13,38.63,-77.67,4.2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17107,50.0,F,1.0,77,39124.0,0,1,Own,80027,7/17/2015,2,0.0,75,1,3627.8306020000005,2.0,34780.22352,14496.33293,0,2015,17,39.96,-105.14,3.8,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17109,25.0,M,1.0,67,32178.0,1,0,Rent,80011,11/8/2015,0,0.0,99,0,3283.246499,6.0,21329.83596,34487.2383,0,2015,8,39.74,-104.78,3.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17110,62.0,M,1.0,92,41265.0,1,1,Own,50038,2/28/2016,0,0.0,54,0,3090.0892710000003,3.0,8569.567428,19289.08307,0,2016,28,41.53,-93.9,3.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17111,37.0,F,0.0,71,36113.0,0,1,Rent,20163,2/12/2016,1,0.0,67,1,4707.222799,3.0,47024.9217,6863.92333,1,2016,12,39.0,-77.4,4.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17112,41.0,M,1.0,52,37147.0,1,1,Rent,20148,3/3/2016,3,0.0,5,1,6024.682123,4.0,22186.960369999997,14840.0672,0,2016,3,39.0,-77.52,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
17113,41.0,M,1.0,98,37143.0,1,1,Own,20116,10/29/2016,0,1.0,7,1,2231.437371,7.0,36969.9269,24005.89044,0,2016,29,38.87,-77.85,4.2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
17114,36.0,M,1.0,83,35844.0,1,1,Own,50020,8/23/2016,0,0.0,50,0,1755.9817260000002,6.0,20147.55068,41146.91964,1,2016,23,41.44,-94.76,3.6,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17115,31.0,F,0.0,68,34352.0,1,1,Own,80104,5/9/2016,0,0.0,58,0,4830.028653,5.0,31974.13685,11309.276440000001,0,2016,9,39.37,-104.85,3.4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
17117,50.0,M,0.0,56,39118.0,1,0,Own,50010,8/25/2015,0,0.0,24,1,4137.851595,2.0,27705.02772,27841.6684,0,2015,25,42.02,-93.62,3.7,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17118,41.0,F,1.0,61,37132.0,1,0,Own,85013,2/5/2015,0,0.0,51,0,2111.126775,4.0,20413.62328,26772.91749,0,2015,5,33.5,-112.08,6.3,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17121,41.0,M,1.0,85,37142.0,0,1,Rent,80104,8/6/2015,1,0.0,74,0,6531.275565999999,7.0,20137.98859,21657.792230000003,1,2015,6,39.37,-104.85,3.7,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17122,67.0,F,1.0,79,42057.0,0,1,Rent,85034,12/1/2015,0,0.0,50,1,4324.626767,3.0,27847.51585,7876.601833,0,2015,1,33.43,-112.01,5.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17123,62.0,F,1.0,92,41271.0,0,1,Own,15044,11/1/2016,1,0.0,82,1,8182.551455,4.0,27075.44857,47192.859939999995,0,2016,1,40.63,-79.94,5.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17124,24.0,M,0.0,93,31763.0,0,0,Rent,80012,8/9/2015,0,0.0,46,0,4188.872012,3.0,40000.0108,7736.893634,1,2015,9,39.69,-104.81,3.7,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17125,53.0,F,1.0,83,39693.0,1,1,Own,20155,7/1/2016,1,0.0,56,1,4361.172946,5.0,10873.00965,25623.92138,0,2016,1,38.79,-77.61,4.1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
